#separator:tab
#html:true
#notetype:Basic
#deck:neetcode 150
#tags column:3
<b>Merge k Sorted Lists</b></br>You are given an array of k linked-lists lists, each linked-list is sorted in ascending order. Merge all the linked-lists into one sorted linked-list and return it. 	<b>OPTIMIZED</b></br>Create mergeLists() to merge two lists. While len(lists) > 1, run an inner loop to merge two lists at a time, append the result to mergedLists, and assign mergedLists to lists. Finally, return lists[0]</br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	LinkedList
<b>Reverse Nodes in k-Group</b></br>Given the head of a linked list, reverse the nodes of the list k at a time, and return the modified list .k is a positive integer and is less than or equal to the length of the linked list. If the number of nodes is not a multiple of k then left-out nodes, in the end, should remain as it is.You may not alter the values in the list's nodes, only nodes themselves may be changed. 	<b>OPTIMIZED</b></br>Use slow (s) and fast (f) pointers to traverse the list with an index counter i. When i is a multiple of k, disconnect f and move it forward. Reverse the sublist from s to f and connect it to the previous tail. Update prev_tail and start the next group from s. After traversal, connect any remaining nodes and return the modified list starting from dummy.next</br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	LinkedList
<b>Invert Binary Tree</b></br>Given the root of a binary tree, invert the tree, and return its root . 	<b>OPTIMIZED</b></br>Traverse via dfs(). If node exists, replace left and right. Call dfs(left), then dfs(right)<b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Maximum Depth of Binary Tree</b></br>Given the root of a binary tree, return its maximum depth .A binary tree's maximum depth is the number of nodes along the longest path from the root node down to the farthest leaf node. 	<b>OPTIMIZED</b></br>Use recursive DFS with a leaf case returning 0. At each step, return 1 + the max height of the left and right subtrees</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Diameter of Binary Tree</b></br>Given the root of a binary tree, return the length of the diameter of the tree .The diameter of a binary tree is the length of the longest path between any two nodes in a tree. This path may or may not pass through the root.The length of a path between two nodes is represented by the number of edges between them. 	<b>OPTIMIZED</b></br>Use a maxHeight function, while before returning the height, maintain the calculate the diameter (l_height+r_height) and update max_diameter. Finally return max_diameter</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Balanced Binary Tree</b></br>Given a binary tree, determine if it is height-balanced 	<b>OPTIMIZED</b></br>Perform post order dfs, return -1 if subtree is not balanced.</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Same Tree</b></br>Given the roots of two binary trees p and q, write a function to check if they are the same or not. Two binary trees are considered the same if they are structurally identical, and the nodes have the same value. 	<b>OPTIMIZED</b></br>For base cases, return True if both nodes are None. If either is None or values don’t match, return False. In the recursive case, return fn(left) and fn(right)</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Subtree of Another Tree</b></br>Given the roots of two binary trees root and subRoot, return true if there is a subtree of root with the same structure and node values of subRoot and false otherwise.A subtree of a binary tree tree is a tree that consists of a node in tree and all of this node's descendants. The tree tree could also be considered as a subtree of itself. 	<b>OPTIMIZED</b></br>Create a separate fn isSameTree() and perform BFS on the root. At each node, if isSameTree(node, subTree) return True. Finally if no same trees were found, return False</br><b>COMPLEXITY</b></br>Time: O(m*n); Space: O(m+n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Lowest Common Ancestor of a Binary Search Tree</b></br>Given a binary search tree (BST), find the lowest common ancestor (LCA) node of two given nodes in the BST.According to the definition of LCA on Wikipedia: “The lowest common ancestor is defined between two nodes p and q as the lowest node in T that has both p and q as descendants (where we allow a node to be a descendant of itself ).” 	<b>OPTIMIZED</b></br>While True: if root.val > p and q, move left. If root.val < p and q, move right. Otherwise, if root lies between p and q or equals p or q, return root</br><b>COMPLEXITY</b></br>Time: O(h); Space: O(h), Where h is the height of the tree.</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Binary Tree Level Order Traversal</b></br>Given the root of a binary tree, return the level order traversal of its nodes' values . (i.e., from left to right, level by level).<br>	<b>OPTIMIZED</b></br>Add root to a Q. While the Q is not empty, initialize a level array. Run an inner loop for len(Q), adding node.val to level and left & right children back to the Q. If level is not empty, add it to res. Finally, return res</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Binary Tree Right Side View</b></br>Given the root of a binary tree, imagine yourself standing on the right side of it, return the values of the nodes you can see ordered from top to bottom . 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Count Good Nodes in Binary Tree</b></br>Given a binary tree root, a node X in the tree is named good if in the path from root to X there are no nodes with a value greater than X.Return the number of good nodes in the binary tree. 	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Validate Binary Search Tree</b></br>Given the root of a binary tree, determine if it is a valid binary search tree (BST) .A valid BST is defined as follows:<ul><li>The left subtree of a node contains only nodes with keys less than the node's key.</li><li>The right subtree of a node contains only nodes with keys greater than the node's key.</li><li>Both the left and right subtrees must also be binary search trees.</li></ul> 	<b>OPTIMIZED</b></br>Define valid() with node, left, and right values. If node is None, return True. If node.val is not between left and right, return False. Recursively return valid(node.left, left, node.val) and valid(node.right, node.val, right)</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Kth Smallest Element in a BST</b></br>Given the root of a binary search tree, and an integer k, return the kth smallest value ( 1-indexed ) of all the values of the nodes in the tree .<br>	<b>OPTIMIZED</b></br>Use a single pointer and a stack. Iterate while stack or pointer are not empty. Push cur.left to the stack, until cur.left is None. Pop from the stack, decrement k, and check if k == 0 to return the node's value. Otherwise, set cur to cur.right and continue</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Construct Binary Tree from Preorder and Inorder Traversal</b></br>Given two integer arrays preorder and inorder where preorder is the preorder traversal of a binary tree and inorder is the inorder traversal of the same tree, construct and return the binary tree . 	<b>OPTIMIZED</b></br>If either traversal is empty, return None. The 1st element in preorder is the root. Use inorder to find the root's index (mid). In inorder, elements left of mid are the left subtree, and elements right of mid are the right subtree. Recursively build subtrees</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Binary Tree Maximum Path Sum</b></br>A path in a binary tree is a sequence of nodes where each pair of adjacent nodes in the sequence has an edge connecting them. A node can only appear in the sequence at most once . Note that the path does not need to pass through the root.The path sum of a path is the sum of the node's values in the path.Given the root of a binary tree, return the maximum path sum of any non-empty path 	<b>OPTIMIZED</b></br>Perform a postorder traversal to calculate the path sum, of the max height of the left(l) and right(r) subtrees, treating negative values as 0. For each node, update the max_path_sum if (n.val + l + r) exceeds the current maximum. Return the path sum contribution of node as (n.val + max(l, r)). Finally, return max_path_sum</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Serialize and Deserialize Binary Tree</b></br>Serialization is the process of converting a data structure or object into a sequence of bits so that it can be stored in a file or memory buffer, or transmitted across a network connection link to be reconstructed later in the same or another computer environment.Design an algorithm to serialize and deserialize a binary tree. There is no restriction on how your serialization/deserialization algorithm should work. You just need to ensure that a binary tree can be serialized to a string and this string can be deserialized to the original tree structure. Clarification: The input/output format is the same as how LeetCode serializes a binary tree. You do not necessarily need to follow this format, so please be creative and come up with different approaches yourself. 	<b>OPTIMIZED</b></br>Use the same traversal for encoding and decoding. For encoding, if a node is None, add 'N' to res; otherwise, add str(node.val). For decoding, split the string by ','; if 'N', return None, otherwise return TreeNode(val) while incrementing self.i. Finally, return the root</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Trees
<b>Kth Largest Element in a Stream</b></br>You are part of a university admissions office and need to keep track of the kth highest test score from applicants in real-time. This helps to determine cut-off marks for interviews and admissions dynamically as new applicants submit their scores.You are tasked to implement a class which, for a given integer k, maintains a stream of test scores and continuously returns the kth highest test score after a new score has been submitted. More specifically, we are looking for the kth highest score in the sorted list of all scores.Implement the KthLargest class:<ul><li>KthLargest(int k, int[] nums) Initializes the object with the integer k and the stream of test scores nums.</li><li>int add(int val) Adds a new test score val to the stream and returns the element representing the kth largest element in the pool of test scores so far.</li></ul> 	<b>OPTIMIZED</b></br>Heapify nums to a min_heap and reduce the size to k. In add(), push element to heap, if len(min_heap) > k: pop and return min_heap[0]</br><b>COMPLEXITY</b></br>Time: O(m∗logk); Space: O(k), where m is the number of calls to add</br><b>BRUTE FORCE</b></br>Use an array. For each element added, sort and return arr[len-k]</br><b>COMPLEXITY</b></br>Time: O(m∗n*logn); Space: O(1) or O(n), depending on sorting algorithm	Heap/Priority-Queue
<b>Last Stone Weight</b></br>You are given an array of integers stones where stones[i] is the weight of the ith stone.We are playing a game with the stones. On each turn, we choose the heaviest two stones and smash them together. Suppose the heaviest two stones have weights x and y with x <= y. The result of this smash is:<ul><li>If x == y, both stones are destroyed, and</li><li>If x != y, the stone of weight x is destroyed, and the stone of weight y has new weight y - x.</li></ul>At the end of the game, there is at most one stone left.Return the weight of the last remaining stone . If there are no stones left, return 0. 	<b>OPTIMIZED</b></br>Use a max-heap to repeatedly extract the two largest stones, smash them, and push the remaining stone back into the heap if any. Return the last stone in the heap or 0 if the heap is empty.</br><b>COMPLEXITY</b></br>Time: O(n∗logn); Space: O(n)</br><b>BRUTE FORCE</b></br></br>Iterate through stones, sort, pop 2 stones, and append if necessary. Finally return a stone if exists or 0<b>COMPLEXITY</b></br>Time: O(n^2*logn); Space: O(1) or O(n), depending on sorting algorithm	Heap/Priority-Queue
<b>K Closest Points to Origin</b></br>Given an array of points where points[i] = [xi, yi] represents a point on the X-Y plane and an integer k, return the k closest points to the origin (0, 0).The distance between two points on the X-Y plane is the Euclidean distance (i.e., √(x1 - x2)2 + (y1 - y2)2).You may return the answer in any order . The answer is guaranteed to be unique (except for the order that it is in). 	<b>OPTIMIZED</b></br>Use a min-heap to store vertices sorted by Euclidean distance. Repeatedly pop elements from the heap until the k-th smallest is reached, and then return it.</br><b>COMPLEXITY</b></br>Time: O(n∗log k); Space: O(k)</br><b>BRUTE FORCE</b></br>Sort based on euclidean distance(custom sort function). Return subarray upto index k</br><b>COMPLEXITY</b></br>Time: O(n*logn); Space: O(1) or O(n), depending on sorting algorithm	Heap/Priority-Queue
<b>Kth Largest Element in an Array</b></br>Given an integer array nums and an integer k, return the kth largest element in the array .Note that it is the kth largest element in the sorted order, not the kth distinct element.Can you solve it without sorting? 	<b>OPTIMIZED</b></br>Using heapq.nlargest and return[-1]</br><b>COMPLEXITY</b></br>Time: O(n*logk); Space: O(k)</br><b>BRUTE FORCE</b></br>Sort and return the subarray till (len - k)</br><b>COMPLEXITY</b></br>Time: O(n*logn); Space: O(1) or O(n), depending on sorting algorithm	Heap/Priority-Queue
<b>Task Scheduler</b></br>You are given an array of CPU tasks, each labeled with a letter from A to Z, and a number n. Each CPU interval can be idle or allow the completion of one task. Tasks can be completed in any order, but there's a constraint: there has to be a gap of at least n intervals between two tasks with the same label.Return the minimum number of CPU intervals required to complete all tasks. 	<b>OPTIMIZED</b></br>Maintain 2 queues(free_q & idling_q). Construct free_q as a max_heap based on frequency. Simulate seconds while iterating, until both queues are empty. Each tick, consume a task from the free_q and move the remainder of the task to the idling_q [count, time+n]. If idling time is up, popleft from the idling q and add remaining tasks to the free_q. Finally return ticks</br><b>COMPLEXITY</b></br>Time: O(m); Space: O(1), where m is the number of tasks</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Heap/Priority-Queue
<b>Design Twitter</b></br>Design a simplified version of Twitter where users can post tweets, follow/unfollow another user, and is able to see the 10 most recent tweets in the user's news feed.Implement the Twitter class:<ul><li>Twitter() Initializes your twitter object.</li><li>void postTweet(int userId, int tweetId) Composes a new tweet with ID tweetId by the user userId. Each call to this function will be made with a unique tweetId.</li><li>List<Integer> getNewsFeed(int userId) Retrieves the 10 most recent tweet IDs in the user's news feed. Each item in the news feed must be posted by users who the user followed or by the user themself. Tweets must be ordered from most recent to least recent .</li><li>void follow(int followerId, int followeeId) The user with ID followerId started following the user with ID followeeId.</li><li>void unfollow(int followerId, int followeeId) The user with ID followerId started unfollowing the user with ID followeeId.</li></ul> 	<b>OPTIMIZED</b></br>Create a singly linked list class Tweet, with id, timestamp and next pointer. In class Twitter, create 2 dictionaries, following{uid: [follow_id]} and tweets{uid: Tweethead}, Initialize an incrementing timestamp to 0, to store last_modified to tweets when added. In postTweet, add timestamp as last_modified. For follow() and unfollow() add and discard from following dict. For getNewsFeed(), first create a max_heap based on last_modified for tweets for all following and user itself. To generate feed while heap is not empty and len(feed) < FEED_SIZE, pop from heap append to feed and add the tweet's next back to the heap. Finally return feed</br><b>COMPLEXITY</b></br>Time: O(nlogn) for each getNewsFeed() call and O(1) for remaining methods; Space: O(N∗m+N∗M+n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Heap/Priority-Queue
<b>Find Median from Data Stream</b></br>The median is the middle value in an ordered integer list. If the size of the list is even, there is no middle value, and the median is the mean of the two middle values.<ul><li>For example, for arr = [2,3,4], the median is 3.</li><li>For example, for arr = [2,3], the median is (2 + 3) / 2 = 2.5.</li></ul>Implement the MedianFinder class:<ul><li>MedianFinder() initializes the MedianFinder object.</li><li>void addNum(int num) adds the integer num from the data stream to the data structure.</li><li>double findMedian() returns the median of all elements so far. Answers within 10-5 of the actual answer will be accepted.</li></ul> 	<b>OPTIMIZED</b></br>Use 2 arrays as min & max heaps. For addNum(), Follow a 2 step process. First Insert, if num < max_heap[0]: push into max_heap otherwise push to min_heap. Then rebalance, if len of either heap is greater than the other by 1. For findMedian(), For the odd len case, return the top of the longer heap. For even case, get the top values by peaking, and return (v1+v2)/2</br><b>COMPLEXITY</b></br>Time: O(m∗logn) for addNum(), O(m) for findMedian(); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Heap/Priority-Queue
<b>Subsets</b></br>Given an integer array nums of unique elements, return all possible subsets (the power set) .The solution set must not contain duplicate subsets. Return the solution in any order . 	<b>OPTIMIZED</b></br>Implement a dfs() method that takes an iterator and uses the pick-and-no-pick algorithm to explore subsets. At each step, include the current element & skip it. Add the current subset to the result list when the iterator reaches the end of nums</br><b>COMPLEXITY</b></br>Time: O(n * 2^n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>Combination Sum</b></br>Given an array of distinct integers candidates and a target integer target, return a list of all unique combinations of candidates where the chosen numbers sum to target . You may return the combinations in any order .The same number may be chosen from candidates an unlimited number of times . Two combinations are unique if the frequency of at least one of the chosen numbers is different.The test cases are generated such that the number of unique combinations that sum up to target is less than 150 combinations for the given input. 	<b>OPTIMIZED</b></br>Define dfs(i, cur, total). Base cases: if target == total, append cur.copy() to res and return. If idx >= len(nums) or total > target, return. Append nums[i] to cur, add to total, then call dfs(). After, pop() from cur, subtract nums[i] from total, increment i, and call dfs() again. Finally, return res</br><b>COMPLEXITY</b></br>Time: O(2^(t/m)); Space: O(t/m), Where t is the given target and m is the minimum value in nums</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>Combination Sum II</b></br>Given a collection of candidate numbers (candidates) and a target number (target), find all unique combinations in candidates where the candidate numbers sum to target.Each number in candidates may only be used once in the combination. Note: The solution set must not contain duplicate combinations. 	<b>OPTIMIZED</b></br>Sort the array to handle duplicates efficiently, then use backtracking to explore combinations while maintaining a running total. Append valid combinations when the total matches the target and terminate early if it exceeds the target. Skip duplicate elements during iteration to avoid redundant results</br><b>COMPLEXITY</b></br>Time: O(n ∗ 2^n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>Permutations</b></br>Given an array nums of distinct integers, return all the possible permutations. You can return the answer in any order . 	<b>OPTIMIZED</b></br>Define backtrack(cur), with BC: if len(cur) == len(nums), add it to res and return. Otherwise loop through nums, if n is not in cur add it, and recursively call backtrack with the new cur, then pop the element and continue the iteration. Return res at the end</br><b>COMPLEXITY</b></br>Time: O(n! * n); Space: O(n! * n) for the output list</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>Subsets II</b></br>Given an integer array nums that may contain duplicates, return all possible subsets (the power set) .The solution set must not contain duplicate subsets. Return the solution in any order . 	<b>OPTIMIZED</b></br>Sort input array to group duplicates, then use backtracking to generate subsets by either including the current element (pick) or skipping it (no-pick); before making no-pick recursive call, ensure duplicates are skipped by advancing the index to the next unique value, thereby avoiding duplicates</br><b>COMPLEXITY</b></br>Time: O(n * 2^n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>Word Search</b></br>Given an m x n grid of characters board and a string word, return true if word exists in the grid .The word can be constructed from letters of sequentially adjacent cells, where adjacent cells are horizontally or vertically neighboring. The same letter cell may not be used more than once. 	<b>OPTIMIZED</b></br>Define dfs(r, c, i). If i == len(word), return True. If r or c are out of bounds, characters don't match, or the cell is already in the path, return False. If the current cell matches word[i], add it to the path, and recursively check neighboring cells recording result. backtrack by removing the cell from the path and return result</br><b>COMPLEXITY</b></br>Time: O(n * 4^n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>Palindrome Partitioning</b></br>Given a string s, partition s such that every substring of the partition is a palindrome . Return all possible palindrome partitioning of s.<br>	<b>OPTIMIZED</b></br></br><b>COMPLEXITY</b></br></br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>Letter Combinations of a Phone Number</b></br>Given a string containing digits from 2-9 inclusive, return all possible letter combinations that the number could represent. Return the answer in any order .A mapping of digits to letters (just like on the telephone buttons) is given below. Note that 1 does not map to any letters. 	<b>OPTIMIZED</b></br>Create a map of numbers to a list of letters. Use a param start to backtrack() that increments each recursive call and tracks the idx of digits. BCs- len(path) == len(digits), add to res and return. start >= len(digits), return. Guard the backtrack call by a condition that checks if len(digits) > 0. Return combinations collected.</br><b>COMPLEXITY</b></br>Time: O(n * 4^n); Space: O(n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>N-Queens</b></br>The n-queens puzzle is the problem of placing n queens on an n x n chessboard such that no two queens attack each other.Given an integer n, return all distinct solutions to the n-queens puzzle . You may return the answer in any order .Each solution contains a distinct board configuration of the n-queens' placement, where 'Q' and '.' both indicate a queen and an empty space, respectively. 	<b>OPTIMIZED</b></br>Create a fn that validates a (row, col) against already placed queens. Create another fn, that attempts to place queens on the board, if the (r,c) is a valid placement, place a queen, and recurse to attempt to place on the next row. BC: when len of placed queens reaches board size, save a copy of the board. Finally return placed queens.</br><b>COMPLEXITY</b></br>Time: O(n!); Space: O(n^2)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Backtracking
<b>Implement Trie (Prefix Tree)</b></br>A trie (pronounced as try ) or prefix tree is a tree data structure used to efficiently store and retrieve keys in a dataset of strings. There are various applications of this data structure, such as autocomplete and spellchecker.Implement the Trie class:<ul><li>Trie() Initializes the trie object.</li><li>void insert(String word) Inserts the string word into the trie.</li><li>boolean search(String word) Returns true if the string word is in the trie (i.e., was inserted before), and false otherwise.</li><li>boolean startsWith(String prefix) Returns true if there is a previously inserted string word that has the prefix prefix, and false otherwise.</li></ul> 	<b>OPTIMIZED</b></br>Use a TrieNode with a children HashMap and a boolean end_of_word set to False. For insert, traverse the Trie from the root, creating a new TrieNode for each letter in the word if it doesn't already exist in children, and move to the node. After processing all letters, mark end_of_word as True. For search, traverse from the root, checking if each letter exists in children. If any letter is missing, return False; otherwise, continue to the next node. After processing all letters, return whether end_of_word is True for the final node. For startsWith: Follow the same logic as Search(), but finally return True irrespective if we reached an end_of_word or not</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(t); n is length of word and t is no. of trie nodes</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Tries
<b>Design Add and Search Words Data Structure</b></br>Design a data structure that supports adding new words and finding if a string matches any previously added string.Implement the WordDictionary class:<ul><li>WordDictionary() Initializes the object.</li><li>void addWord(word) Adds word to the data structure, it can be matched later.</li><li>bool search(word) Returns true if there is any string in the data structure that matches word or false otherwise. word may contain dots '.' where dots can be matched with any letter.</li></ul> 	<b>OPTIMIZED</b></br>In the AddWord method, the process remains identical to the insert method in a Trie. For search, a recursive approach is used: if the current character is not '.', check if it exists in the current node's children and continue the search(return False if not present). If the character is '.', recursively explore all children nodes, returning True if any branch leads to a match. If no valid path exists, return False</br><b>COMPLEXITY</b></br>Time: O(n); Space: O(n + t) where t is stack space</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Tries
<b>Word Search II</b></br>Given an m x n board of characters and a list of strings words, return all words on the board .Each word must be constructed from letters of sequentially adjacent cells, where adjacent cells are horizontally or vertically neighboring. The same letter cell may not be used more than once in a word. 	<b>OPTIMIZED</b></br>Insert words into a Trie, then traverse the board recursively, exploring neighbors to match characters with Trie nodes. Terminate on mismatches and backtrack by marking and unmarking visited cells. Trie traversal handles mismatches, so explicit backtracking on the Trie isn’t needed</br><b>COMPLEXITY</b></br>Time: O ( m ∗ n ∗ 4 ∗ 3 t − 1 + s ) Space: O ( s )</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Tries
<b>Number of Islands</b></br>Given an m x n 2D binary grid grid which represents a map of '1's (land) and '0's (water), return the number of islands .An island is surrounded by water and is formed by connecting adjacent lands horizontally or vertically. You may assume all four edges of the grid are all surrounded by water. 	<b>OPTIMIZED</b></br> Define dfs(r, c) with BC: return if r or c are out of bounds, if grid[r][c] is not 1 , or if (r, c) is in the visited set. If conditions are met, add (r, c) to visited and perform dfs on its four neighbors. Use a nested loop for r and c, and if grid[r][c] is 1 and not in visited, increment the islands and call dfs(r, c)</br><b>COMPLEXITY</b></br>Time: O(m * n); Space: O(m * n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br> 	Graphs
<b>Max Area of Island</b></br>You are given an m x n binary matrix grid. An island is a group of 1's (representing land) connected 4-directionally (horizontal or vertical.) You may assume all four edges of the grid are surrounded by water.The area of an island is the number of cells with a value 1 in the island.Return the maximum area of an island in grid. If there is no island, return 0. 	<b>OPTIMIZED</b></br>Define dfs(r, c) with BC: return 0 if r or c are out of bounds, or if (r, c) is in the visited set. If conditions are met, add (r, c) to visited and return (1 + sum of dfs on each of its four neighbors). Use a nested loop for r and c, and maintain a running max_area updated with the result of each dfs call. Return max_area at the end</br><b>COMPLEXITY</b></br>Time: O(m * n); Space: O(m * n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Clone Graph</b></br>Given a reference of a node in a connected undirected graph.Return a deep copy (clone) of the graph.Each node in the graph contains a value (int) and a list (List[Node]) of its neighbors.Test case format: For simplicity, each node's value is the same as the node's index (1-indexed). For example, the first node with val == 1, the second node with val == 2, and so on. The graph is represented in the test case using an adjacency list.<b>An adjacency list</b> is a collection of unordered <b>lists</b> used to represent a finite graph. Each list describes the set of neighbors of a node in the graph.The given node will always be the first node with val = 1. You must return the copy of the given node as a reference to the cloned graph. 	<b>OPTIMIZED</b></br>Create a HashMap to track visited nodes. Define dfs(node) with a BC: if node is already visited, return its corresponding value from the HashMap. Otherwise, create a copy with node.val & map it in the HashMap. Then iterate through node's neighbors, appending the result of dfs(neighbor) to copy's neighbors. Finally, return the copy</br><b>COMPLEXITY</b></br>Time: O(V + E); Space: O(V)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Islands and Treasure</b></br>You are given a m×n m × n 2D grid initialized with these three possible values:<ol><li>-1 - A water cell that can not be traversed.</li><li>0 - A treasure chest.</li><li>INF - A land cell that can be traversed. We use the integer 2^31 - 1 = 2147483647 to represent INF.</li></ol>Fill each land cell with the distance to its nearest treasure chest. If a land cell cannot reach a treasure chest than the value should remain INF.Assume the grid can only be traversed up, down, left, or right. 	<b>OPTIMIZED</b></br>Loop across the grid till we find a treasure. Maintain running minimums for all non (-1 & 0) neighbours. Use a visited set to avoid revisits in each backtrack. and avoid traversing if we find another 0. Return the grid modified in place at the end</br><b>COMPLEXITY</b></br>Time: O(m * n); Space: O(m * n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Rotting Oranges</b></br>You are given an m x n grid where each cell can have one of three values:<ul><li>0 representing an empty cell,</li><li>1 representing a fresh orange, or</li><li>2 representing a rotten orange.</li></ul>Every minute, any fresh orange that is 4-directionally adjacent to a rotten orange becomes rotten.Return the minimum number of minutes that must elapse until no cell has a fresh orange . If this is impossible, return -1. 	<b>OPTIMIZED</b></br>Iterate through cells in the grid to collect 2's in a q and maintain a count of 1's(fresh). Execture BFS on 2's and change neighbours with 1->2, and updating fresh. Gate BFS while, with fresh > 0 for a potential early exit. And finally return minutes if no ones remain otherwise -1</br><b>COMPLEXITY</b></br>Time: O(m * n); Space: O(m * n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Pacific Atlantic Water Flow</b></br>There is an m x n rectangular island that borders both the Pacific Ocean and Atlantic Ocean . The Pacific Ocean touches the island's left and top edges, and the Atlantic Ocean touches the island's right and bottom edges.The island is partitioned into a grid of square cells. You are given an m x n integer matrix heights where heights[r][c] represents the height above sea level of the cell at coordinate (r, c).The island receives a lot of rain, and the rain water can flow to neighboring cells directly north, south, east, and west if the neighboring cell's height is less than or equal to the current cell's height. Water can flow from any cell adjacent to an ocean into the ocean.Return a 2D list of grid coordinates result where result[i] = [ri, ci] denotes that rain water can flow from cell (ri, ci) to both the Pacific and Atlantic oceans . 	<b>OPTIMIZED</b></br>Define dfs(r, c, pre_height) with BC: return if current cell (r, c) is out of bounds, has (height < pre_height), or already in visited. Use 2 HashSets to track cells reachable from the pac and atl oceans. Loop through cols to add nodes reachable from the first and last row to the Pacific and Atlantic sets. Similarly, loop through rows to add nodes reachable from the first and last column. Finally, loop through the grid(r & c) and add cells that reach both oceans to the result, and return it</br><b>COMPLEXITY</b></br>Time: O(m * n); Space: O(m * n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
<b>Surrounded Regions</b></br>You are given an m x n matrix board containing letters 'X' and 'O', capture regions that are surrounded :<ul><li> Connect : A cell is connected to adjacent cells horizontally or vertically.</li><li> Region : To form a region connect every 'O' cell.</li><li> Surround : The region is surrounded with 'X' cells if you can connect the region with 'X' cells and none of the region cells are on the edge of the board.</li></ul>A surrounded region is captured by replacing all 'O's with 'X's in the input matrix board. 	<b>OPTIMIZED</b></br>Run dfs from edges of board marking all reachable O's as T's. Iterate through board, changing all O's to X's followed by all T's to O's</br><b>COMPLEXITY</b></br>Time: O(m * n); Space: O(m * n)</br><b>BRUTE FORCE</b></br></br><b>COMPLEXITY</b></br>	Graphs
